Instance,nfs_ops,cifs_ops,http_ops,fcp_ops,iscsi_ops,read_ops,write_ops,net_data_rec,net_data_sen,disk_data_re,disk_data_wr,cpu_busy,avg_processo,total_proces,num_processo,time,uptime
system,4,0,0,0,0,0,3,16,2,16,0,0,0,1,2,1372806006,92624200
system,5,0,0,0,0,0,4,2,2,8,24,5,5,11,2,1372806007,92624201
system,16,0,0,0,0,1,12,6,6,8,8,8,8,16,2,1372806008,92624202
system,4,0,0,0,0,0,4,79,4,16,0,2,1,3,2,1372806009,92624203
system,3,0,0,0,0,0,0,2,2,8,24,0,0,1,2,1372806010,92624204
system,27,0,0,0,0,4,5,19,10,0,0,0,0,1,2,1372806011,92624205
system,30,0,0,0,0,1,28,179,13,16,0,0,0,1,2,1372806012,92624206
system,4,0,0,0,0,1,2,2,4,16,32,0,0,1,2,1372806013,92624207
system,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1372806014,92624208
system,90,0,0,0,0,1,7,21,26,1316,2532,1,1,2,2,1372806015,92624209
system,51,0,0,0,0,0,4,12,13,12,24,0,0,1,2,1372806016,92624210
system,6,0,0,0,0,0,6,11,3,0,0,0,0,1,2,1372806017,92624211
system,15,0,0,0,0,0,10,4,4,24,8,0,0,1,2,1372806018,92624212
system,5,0,0,0,0,1,3,2,3,8,24,0,0,1,2,1372806019,92624213
system,8,0,0,0,0,1,1,3,5,0,0,0,0,1,2,1372806020,92624214
system,19,0,0,0,0,2,17,77,11,16,0,0,0,1,2,1372806021,92624215
system,8,0,0,0,0,0,6,11,2,8,24,0,0,1,2,1372806022,92624216
system,10,0,0,0,0,0,4,24,4,8,8,0,0,1,2,1372806023,92624217
system,10,0,0,0,0,0,5,19,3,16,0,0,0,1,2,1372806024,92624218
system,48,0,0,0,0,1,4,13,15,512,2016,1,1,2,2,1372806025,92624219
system,3,0,0,0,0,0,3,9,2,8,8,0,0,1,2,1372806026,92624220
system,45,0,0,0,0,0,6,10,11,15,0,0,0,1,2,1372806027,92624221
system,14,0,0,0,0,0,10,6,4,16,32,0,0,1,2,1372806028,92624222
system,7,0,0,0,0,1,2,3,3,0,0,0,0,1,2,1372806029,92624223
system,1,0,0,0,0,0,0,1,1,16,0,0,0,1,2,1372806030,92624224
system,9,0,0,0,0,0,7,32,5,487,1718,14,8,16,2,1372806031,92624225
system,8,0,0,0,0,0,4,9,1,1720,8884,6,5,10,2,1372806032,92624226
system,3,0,0,0,0,0,3,18,3,1344,8,2,2,4,2,1372806033,92624227
system,5,0,0,0,0,0,2,2,1,1280,24,3,2,4,2,1372806034,92624228
system,58,0,0,0,0,2,3,16,17,1356,0,3,2,5,2,1372806035,92624229
system,52,0,0,0,0,0,8,33,14,1364,0,3,2,5,2,1372806036,92624230
system,5,0,0,0,0,0,4,2,1,1309,24,3,2,4,2,1372806037,92624231
system,10,0,0,0,0,0,10,5,3,1224,12664,4,3,7,2,1372806038,92624232
system,5,0,0,0,0,0,5,78,4,768,13696,44,24,48,2,1372806039,92624233
system,6,0,0,0,0,1,1,3,4,12,24,0,0,1,2,1372806040,92624234
system,16,0,0,0,0,0,5,95,7,0,0,0,0,1,2,1372806041,92624235
system,51,0,0,0,0,0,5,12,15,0,0,0,0,1,2,1372806044,92624238
system,52,0,0,0,0,1,4,12,17,16,0,0,0,1,2,1372806045,92624239
system,12,0,0,0,0,0,4,16,3,8,24,0,0,1,2,1372806046,92624240
system,24,0,0,0,0,3,8,36,9,0,0,0,0,1,2,1372806047,92624241
system,11,0,0,0,0,0,10,3,3,24,8,0,0,1,2,1372806048,92624242
system,2,0,0,0,0,0,2,1,1,128,680,1,1,2,2,1372806049,92624243
system,0,0,0,0,0,0,0,0,0,331,1394,0,0,1,2,1372806050,92624244
system,7,0,0,0,0,0,6,27,4,15,0,0,0,1,2,1372806051,92624245
system,9,0,0,0,0,0,4,3,4,7,23,0,0,1,2,1372806052,92624246
system,4,0,0,0,0,0,2,14,3,7,7,0,0,1,2,1372806053,92624247
system,6,0,0,0,0,0,1,2,2,15,0,0,0,1,2,1372806054,92624248
system,43,0,0,0,0,0,3,10,11,8,24,0,0,1,2,1372806055,92624249
system,67,0,0,0,0,0,20,95,19,0,0,0,0,1,2,1372806056,92624250
system,24,0,0,0,0,1,23,91,10,16,0,0,0,1,2,1372806057,92624251
system,18,0,0,0,0,0,10,6,5,16,32,0,0,1,2,1372806058,92624252
system,3,0,0,0,0,0,2,2,1,0,0,0,0,1,2,1372806059,92624253
system,1,0,0,0,0,0,0,1,1,1288,2168,1,1,2,2,1372806060,92624254
system,12,0,0,0,0,0,7,39,4,8,24,0,0,1,2,1372806061,92624255
system,8,0,0,0,0,0,8,24,3,0,0,0,0,1,2,1372806062,92624256
system,44,0,0,0,0,1,4,11,14,24,8,0,0,1,2,1372806063,92624257
system,16,0,0,0,0,2,2,7,5,8,24,0,0,1,2,1372806064,92624258
system,58,0,0,0,0,2,4,13,18,0,0,0,0,1,2,1372806065,92624259
system,7,0,0,0,0,0,6,23,3,16,0,0,0,1,2,1372806066,92624260
system,6,0,0,0,0,0,5,8,2,8,24,0,0,1,2,1372806067,92624261
system,13,0,0,0,0,0,10,6,4,8,8,0,0,1,2,1372806068,92624262
system,6,0,0,0,0,0,6,81,4,16,0,0,0,1,2,1372806069,92624263
system,8,0,0,0,0,0,0,3,2,508,2148,1,1,2,2,1372806070,92624264
system,8,0,0,0,0,0,7,98,5,0,0,0,0,1,2,1372806071,92624265
system,7,0,0,0,0,1,5,3,4,16,0,0,0,1,2,1372806072,92624266
system,1,0,0,0,0,0,0,1,1,16,32,0,0,1,2,1372806073,92624267
system,2,0,0,0,0,0,2,1,1,0,0,0,0,1,2,1372806074,92624268
system,44,0,0,0,0,1,4,11,14,16,0,0,0,1,2,1372806075,92624269
system,7,0,0,0,0,0,3,14,3,8,24,0,0,1,2,1372806076,92624270
system,61,0,0,0,0,2,9,16,20,0,0,0,0,1,2,1372806077,92624271
system,11,0,0,0,0,0,10,4,3,24,8,0,0,1,2,1372806078,92624272
system,3,0,0,0,0,0,2,1,1,8,24,0,0,1,2,1372806079,92624273
system,2,0,0,0,0,0,0,1,1,488,1804,1,1,2,2,1372806080,92624274
system,3,0,0,0,0,0,3,13,1,15,0,0,0,1,2,1372806081,92624275
system,16,0,0,0,0,0,5,9,5,8,24,0,0,1,2,1372806082,92624276
system,21,0,0,0,0,4,4,24,9,8,8,0,0,1,2,1372806083,92624277
system,9,0,0,0,0,0,8,52,4,16,0,0,0,1,2,1372806084,92624278
system,7,0,0,0,0,1,1,3,4,8,24,0,0,1,2,1372806085,92624279
system,49,0,0,0,0,1,5,13,16,0,0,0,0,1,2,1372806086,92624280
system,4,0,0,0,0,0,4,3,2,16,0,0,0,1,2,1372806087,92624281
system,14,0,0,0,0,0,10,4,3,16,32,0,0,1,2,1372806088,92624282
system,2,0,0,0,0,0,2,2,1,0,0,0,0,1,2,1372806089,92624283
system,1,0,0,0,0,0,0,3,1,520,1868,1,1,2,2,1372806090,92624284
system,24,0,0,0,0,0,19,94,9,12,24,0,0,1,2,1372806091,92624285
system,27,0,0,0,0,0,22,94,8,0,0,0,0,1,2,1372806092,92624286
system,0,0,0,0,0,0,0,4,1,24,8,0,0,1,2,1372806093,92624287
system,18,0,0,0,0,1,5,21,6,8,24,0,0,1,2,1372806094,92624288
system,45,0,0,0,0,1,4,11,14,0,0,0,0,1,2,1372806095,92624289
system,4,0,0,0,0,0,3,12,1,16,0,0,0,1,2,1372806096,92624290
system,56,0,0,0,0,0,12,97,17,8,24,0,0,1,2,1372806097,92624291
system,12,0,0,0,0,1,11,5,5,8,8,0,0,1,2,1372806098,92624292
system,44,0,0,0,0,0,5,10,13,16,0,0,0,1,2,1372806099,92624293
system,4,0,0,0,0,0,0,2,1,224,788,1,1,2,2,1372806100,92624294
system,11,0,0,0,0,0,8,103,5,808,1828,1,1,2,2,1372806101,92624295
system,7,0,0,0,0,0,1,2,4,15,0,0,0,1,2,1372806104,92624298
system,52,0,0,0,0,0,3,11,13,7,23,0,0,1,2,1372806105,92624299
system,9,0,0,0,0,0,4,24,3,0,0,0,0,1,2,1372806106,92624300
system,113,0,0,0,0,1,24,56,32,16,0,0,0,1,2,1372806107,92624301
system,5,0,0,0,0,2,3,3,5,16,32,0,0,1,2,1372806108,92624302
system,3,0,0,0,0,1,2,2,4,0,0,0,0,1,2,1372806109,92624303
system,1,0,0,0,0,0,1,1,1,452,2218,1,1,2,2,1372806110,92624304
system,7,0,0,0,0,0,7,24,3,12,24,0,0,1,2,1372806111,92624305
system,8,0,0,0,0,0,0,3,3,0,0,0,0,1,2,1372806112,92624306
system,2,0,0,0,0,0,1,1,1,24,8,0,0,1,2,1372806113,92624307
system,2,0,0,0,0,0,1,1,1,8,24,0,0,1,2,1372806114,92624308
system,46,0,0,0,0,1,5,12,14,0,0,0,0,1,2,1372806115,92624309
system,58,0,0,0,0,1,9,39,18,16,0,0,0,1,2,1372806116,92624310
system,19,0,0,0,0,1,16,12,7,8,24,0,0,1,2,1372806117,92624311
system,7,0,0,0,0,0,1,4,2,8,8,0,0,1,2,1372806118,92624312
system,20,0,0,0,0,4,2,7,9,16,0,0,0,1,2,1372806119,92624313
system,2,0,0,0,0,0,1,1,1,156,464,1,1,2,2,1372806120,92624314
system,10,0,0,0,0,0,10,37,4,332,1180,0,0,1,2,1372806121,92624315
system,7,0,0,0,0,0,3,21,3,16,0,0,0,1,2,1372806122,92624316
system,1,0,0,0,0,0,1,1,1,16,32,0,0,1,2,1372806123,92624317
system,5,0,0,0,0,0,1,3,2,0,0,0,0,1,2,1372806124,92624318
system,52,0,0,0,0,0,4,13,14,16,0,0,0,1,2,1372806125,92624319
system,23,0,0,0,0,0,18,89,7,8,24,0,0,1,2,1372806126,92624320
system,41,0,0,0,0,5,19,28,15,0,0,0,0,1,2,1372806127,92624321
system,4,0,0,0,0,0,1,2,2,24,8,0,0,1,2,1372806128,92624322
system,10,0,0,0,0,1,7,87,7,8,24,0,0,1,2,1372806129,92624323
system,7,0,0,0,0,0,1,2,2,0,0,0,0,1,2,1372806130,92624324
system,56,0,0,0,0,0,15,113,16,1268,2236,1,1,2,2,1372806131,92624325
system,1,0,0,0,0,0,0,1,1,8,24,0,0,1,2,1372806132,92624326
system,2,0,0,0,0,0,1,0,3,7,7,0,0,1,2,1372806133,92624327
system,1,0,0,0,0,0,1,1,1,16,0,0,0,1,2,1372806134,92624328
system,43,0,0,0,0,0,4,10,12,8,24,0,0,1,2,1372806135,92624329
system,9,0,0,0,0,0,5,24,3,0,0,0,0,1,2,1372806136,92624330
system,64,0,0,0,0,0,18,20,16,16,0,0,0,1,2,1372806137,92624331
system,2,0,0,0,0,0,1,1,1,16,32,0,0,1,2,1372806138,92624332
system,4,0,0,0,0,1,2,2,4,0,0,0,0,1,2,1372806139,92624333
system,3,0,0,0,0,0,1,1,1,16,0,0,0,1,2,1372806140,92624334
system,12,0,0,0,0,2,7,14,9,400,1790,1,1,2,2,1372806141,92624335
system,13,0,0,0,0,0,7,50,5,0,0,0,0,1,2,1372806142,92624336
system,7,0,0,0,0,0,1,2,2,24,8,0,0,1,2,1372806143,92624337
system,2,0,0,0,0,0,1,2,1,8,24,0,0,1,2,1372806144,92624338
system,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1372806145,92624339
system,50,0,0,0,0,0,3,12,14,16,0,0,0,1,2,1372806146,92624340
system,14,0,0,0,0,0,14,6,4,8,24,0,0,1,2,1372806147,92624341
system,5,0,0,0,0,0,1,4,2,8,8,0,0,1,2,1372806148,92624342
system,7,0,0,0,0,1,2,3,4,16,0,0,0,1,2,1372806149,92624343
system,4,0,0,0,0,1,2,2,3,8,24,0,0,1,2,1372806150,92624344
system,25,0,0,0,0,4,8,22,12,444,1888,1,1,2,2,1372806151,92624345
system,7,0,0,0,0,0,3,19,2,16,0,0,0,1,2,1372806152,92624346
system,3,0,0,0,0,0,1,2,2,16,32,0,0,1,2,1372806153,92624347
system,11,0,0,0,0,0,6,37,2,0,0,0,0,1,2,1372806154,92624348
system,44,0,0,0,0,0,3,10,11,15,0,0,0,1,2,1372806155,92624349
system,1,0,0,0,0,0,0,1,1,8,24,0,0,1,2,1372806156,92624350
system,73,0,0,0,0,1,20,96,21,0,0,0,0,1,2,1372806157,92624351
system,0,0,0,0,0,0,0,0,0,23,7,0,0,1,2,1372806158,92624352
system,3,0,0,0,0,1,2,2,4,8,24,0,0,1,2,1372806159,92624353
system,5,0,0,0,0,0,1,2,2,0,0,0,0,1,2,1372806160,92624354
system,10,0,0,0,0,0,7,16,3,460,1924,1,1,2,2,1372806161,92624355
system,5,0,0,0,0,0,0,1,1,7,7,0,0,1,2,1372806163,92624357
system,6,0,0,0,0,0,1,2,2,16,0,0,0,1,2,1372806164,92624358
system,3,0,0,0,0,0,1,1,2,8,24,0,0,1,2,1372806165,92624359
system,65,0,0,0,0,1,12,33,19,0,0,0,0,1,2,1372806166,92624360
system,58,0,0,0,0,0,17,47,15,16,0,0,0,1,2,1372806167,92624361
system,1,0,0,0,0,0,1,1,1,16,32,0,0,1,2,1372806168,92624362
system,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1372806169,92624363
system,1,0,0,0,0,0,1,2,1,16,0,0,0,1,2,1372806170,92624364
system,58,0,0,0,0,1,14,44,18,916,1964,1,1,2,2,1372806171,92624365
system,5,0,0,0,0,0,1,6,2,112,120,0,0,1,2,1372806172,92624366
system,6,0,0,0,0,2,3,5,6,264,128,0,0,1,2,1372806173,92624367
system,4,0,0,0,0,1,2,2,3,8,24,0,0,1,2,1372806174,92624368
system,44,0,0,0,0,0,4,10,12,0,0,0,0,1,2,1372806175,92624369
system,8,0,0,0,0,0,6,16,3,16,0,0,0,1,2,1372806176,92624370
system,64,0,0,0,0,1,17,36,19,8,24,0,0,1,2,1372806177,92624371
system,6,0,0,0,0,0,1,2,2,8,8,0,0,1,2,1372806178,92624372
system,3,0,0,0,0,0,1,1,1,16,0,0,0,1,2,1372806179,92624373
system,1,0,0,0,0,0,0,2,0,7,23,0,0,1,2,1372806180,92624374
system,8,0,0,0,0,0,7,24,4,0,0,0,0,1,2,1372806181,92624375
system,1,0,0,0,0,0,0,1,3,467,1846,1,1,2,2,1372806182,92624376
system,2,0,0,0,0,0,1,3,3,15,31,0,0,1,2,1372806183,92624377
system,11,0,0,0,0,0,1,4,3,0,0,0,0,1,2,1372806184,92624378
system,5,0,0,0,0,0,0,0,1,15,0,0,0,1,2,1372806185,92624379
system,59,0,0,0,0,0,11,30,15,8,24,0,0,1,2,1372806186,92624380
system,33,0,0,0,0,4,16,98,15,0,0,0,0,1,2,1372806187,92624381
system,4,0,0,0,0,0,1,1,1,24,8,0,0,1,2,1372806188,92624382
system,3,0,0,0,0,0,1,2,2,8,24,0,0,1,2,1372806189,92624383
system,6,0,0,0,0,0,1,2,2,0,0,0,0,1,2,1372806190,92624384
system,25,0,0,0,0,3,12,107,11,16,0,0,0,1,2,1372806191,92624385
system,1,0,0,0,0,0,0,1,1,508,1912,1,1,2,2,1372806192,92624386
system,1,0,0,0,0,0,1,0,1,8,8,0,0,1,2,1372806193,92624387
system,1,0,0,0,0,0,1,1,1,16,0,0,0,1,2,1372806194,92624388
system,1,0,0,0,0,0,1,1,1,8,24,0,0,1,2,1372806195,92624389
system,68,0,0,0,0,0,25,99,20,0,0,0,0,1,2,1372806196,92624390
system,77,0,0,0,0,0,31,102,21,16,0,0,0,1,2,1372806197,92624391
system,8,0,0,0,0,1,2,2,4,16,32,0,0,1,2,1372806198,92624392
system,48,0,0,0,0,0,4,13,13,0,0,0,0,1,2,1372806199,92624393
system,3,0,0,0,0,0,1,1,1,16,0,0,0,1,2,1372806200,92624394
system,14,0,0,0,0,0,11,38,5,8,24,0,0,1,2,1372806201,92624395
system,11,0,0,0,0,1,5,25,5,568,2272,1,1,2,2,1372806202,92624396
system,45,0,0,0,0,0,4,11,12,24,8,0,0,1,2,1372806203,92624397
system,8,0,0,0,0,1,2,3,5,8,24,0,0,1,2,1372806204,92624398
system,3,0,0,0,0,1,2,3,3,0,0,0,0,1,2,1372806205,92624399
system,57,0,0,0,0,1,13,37,18,16,0,0,0,1,2,1372806206,92624400
system,15,0,0,0,0,0,11,10,4,8,24,0,0,1,2,1372806207,92624401
system,5,0,0,0,0,0,1,1,2,8,8,0,0,1,2,1372806208,92624402
system,3,0,0,0,0,1,2,4,3,16,0,0,0,1,2,1372806209,92624403
system,2,0,0,0,0,0,1,2,2,8,24,1,1,2,2,1372806210,92624404
system,5,0,0,0,0,0,4,10,1,0,0,0,0,1,2,1372806211,92624405
system,8,0,0,0,0,0,3,21,3,492,2028,1,1,3,2,1372806212,92624406
system,9,0,0,0,0,1,5,24,5,16,32,0,0,1,2,1372806213,92624407
system,8,0,0,0,0,1,2,3,5,0,0,0,0,1,2,1372806214,92624408
system,3,0,0,0,0,0,1,1,1,16,0,0,0,1,2,1372806215,92624409
system,5,0,0,0,0,0,4,2,2,8,24,0,0,1,2,1372806216,92624410
system,98,0,0,0,0,0,16,23,25,0,0,0,0,1,2,1372806217,92624411
system,1,0,0,0,0,0,1,1,2,24,8,0,0,1,2,1372806218,92624412
system,14,0,0,0,0,2,4,79,7,8,24,0,0,1,2,1372806219,92624413
system,5,0,0,0,0,0,1,2,1,0,0,0,0,1,2,1372806220,92624414
system,15,0,0,0,0,2,0,2,5,31,35,0,0,1,2,1372806223,92624417
system,5,0,0,0,0,0,1,2,2,16,0,0,0,1,2,1372806224,92624418
system,5,0,0,0,0,1,2,3,4,8,24,0,0,1,2,1372806225,92624419
system,62,0,0,0,0,0,10,43,17,0,0,0,0,1,2,1372806226,92624420
system,16,0,0,0,0,0,10,5,4,16,0,0,0,1,2,1372806227,92624421
system,1,0,0,0,0,0,1,2,1,16,32,0,0,1,2,1372806228,92624422
system,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1372806229,92624423
system,5,0,0,0,0,0,5,27,2,16,0,0,0,1,2,1372806230,92624424
system,44,0,0,0,0,0,40,178,14,8,24,0,0,1,2,1372806231,92624425
system,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372806232,92624426
system,3,0,0,0,0,0,1,1,1,1032,2272,1,1,2,2,1372806233,92624427
system,3,0,0,0,0,0,1,2,3,7,23,0,0,1,2,1372806234,92624428
system,50,0,0,0,0,0,3,14,13,0,0,0,0,1,2,1372806235,92624429
system,17,0,0,0,0,0,15,63,5,15,0,0,0,1,2,1372806236,92624430
system,107,0,0,0,0,3,19,26,34,8,24,0,0,1,2,1372806237,92624431
system,9,0,0,0,0,1,2,6,4,8,8,0,0,1,2,1372806238,92624432
system,44,0,0,0,0,0,4,10,12,16,0,0,0,1,2,1372806239,92624433
system,2,0,0,0,0,0,1,1,1,8,24,0,0,1,2,1372806240,92624434
system,11,0,0,0,0,0,11,39,4,0,0,0,0,1,2,1372806241,92624435
system,0,0,0,0,0,0,0,1,1,16,0,0,0,1,2,1372806242,92624436
system,5,0,0,0,0,0,1,2,2,460,1940,1,1,2,2,1372806243,92624437
system,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1372806244,92624438
system,5,0,0,0,0,1,2,2,4,16,0,0,0,1,2,1372806245,92624439
system,62,0,0,0,0,1,13,103,20,8,24,0,0,1,2,1372806246,92624440
system,14,0,0,0,0,0,10,5,4,0,0,1,1,2,2,1372806247,92624441
system,4,0,0,0,0,0,1,1,2,24,8,0,0,1,2,1372806248,92624442
system,8,0,0,0,0,1,1,3,3,8,24,0,0,1,2,1372806249,92624443
system,7,0,0,0,0,0,1,2,2,0,0,0,0,1,2,1372806250,92624444
system,9,0,0,0,0,0,8,90,4,16,0,0,0,1,2,1372806251,92624445
system,0,0,0,0,0,0,0,1,1,8,24,0,0,1,2,1372806252,92624446
system,3,0,0,0,0,1,2,2,4,436,2084,1,1,2,2,1372806253,92624447
system,1,0,0,0,0,0,1,0,1,16,0,0,0,1,2,1372806254,92624448
system,15,0,0,0,0,2,1,4,5,8,24,0,0,1,2,1372806255,92624449
system,10,0,0,0,0,0,8,20,4,0,0,0,0,1,2,1372806256,92624450
system,112,0,0,0,0,3,19,29,34,16,0,0,0,1,2,1372806257,92624451
system,1,0,0,0,0,0,0,1,1,16,32,0,0,1,2,1372806258,92624452
system,17,0,0,0,0,3,2,4,7,0,0,0,0,1,2,1372806259,92624453
system,3,0,0,0,0,0,1,3,1,16,0,0,0,1,2,1372806260,92624454
system,15,0,0,0,0,0,13,55,5,8,24,0,0,1,2,1372806261,92624455
system,5,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372806262,92624456
system,64,0,0,0,0,0,0,14,13,534,1679,1,1,2,2,1372806263,92624457
system,3,0,0,0,0,0,2,3,1,8,24,0,0,1,2,1372806264,92624458
system,1,0,0,0,0,0,1,2,2,0,0,0,0,1,2,1372806265,92624459
system,85,0,0,0,0,1,41,174,26,16,0,0,0,1,2,1372806266,92624460
system,18,0,0,0,0,0,10,7,5,8,24,0,0,1,2,1372806267,92624461
system,4,0,0,0,0,0,0,3,2,8,8,0,0,1,2,1372806268,92624462
system,7,0,0,0,0,2,4,3,6,16,0,0,0,1,2,1372806269,92624463
system,4,0,0,0,0,1,2,3,4,8,24,0,0,1,2,1372806270,92624464
system,19,0,0,0,0,0,15,60,6,0,0,0,0,1,2,1372806271,92624465
system,4,0,0,0,0,0,0,2,2,16,0,0,0,1,2,1372806272,92624466
system,3,0,0,0,0,0,0,1,1,552,2296,1,1,2,2,1372806273,92624467
system,8,0,0,0,0,0,2,3,2,0,0,0,0,1,2,1372806274,92624468
system,1,0,0,0,0,0,0,1,1,16,0,0,0,1,2,1372806275,92624469
system,54,0,0,0,0,0,14,37,15,8,24,0,0,1,2,1372806276,92624470
system,54,0,0,0,0,1,14,14,16,0,0,0,0,1,2,1372806277,92624471
system,50,0,0,0,0,2,5,13,18,24,8,0,0,1,2,1372806278,92624472
system,10,0,0,0,0,0,6,82,4,8,24,0,0,1,2,1372806279,92624473
system,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372806280,92624474
system,1,0,0,0,0,0,1,1,1,100,520,1,1,2,2,1372806283,92624477
system,6,0,0,0,0,0,1,3,3,416,1456,1,1,2,2,1372806284,92624478
system,8,0,0,0,0,0,0,1,2,7,23,0,0,1,2,1372806285,92624479
system,9,0,0,0,0,0,3,4,2,0,0,0,0,1,2,1372806286,92624480
system,58,0,0,0,0,0,14,38,15,15,0,0,0,1,2,1372806287,92624481
system,9,0,0,0,0,0,0,2,2,15,31,0,0,1,2,1372806288,92624482
system,3,0,0,0,0,1,2,3,3,0,0,0,0,1,2,1372806289,92624483
system,2,0,0,0,0,0,1,1,3,15,0,0,0,1,2,1372806290,92624484
system,58,0,0,0,0,0,11,31,16,8,24,0,0,1,2,1372806291,92624485
system,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1372806292,92624486
system,11,0,0,0,0,0,6,30,4,24,8,0,0,1,2,1372806293,92624487
system,2,0,0,0,0,0,1,2,1,416,1772,1,1,2,2,1372806294,92624488
system,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1372806295,92624489
system,27,0,0,0,0,3,7,26,9,16,0,0,0,1,2,1372806296,92624490
system,24,0,0,0,0,0,11,8,7,8,24,0,0,1,2,1372806297,92624491
system,84,0,0,0,0,1,6,19,24,8,8,0,0,1,2,1372806298,92624492
system,51,0,0,0,0,1,6,14,15,16,0,0,0,1,2,1372806299,92624493
system,2,0,0,0,0,0,1,2,1,12,24,0,0,1,2,1372806300,92624494
system,38,0,0,0,0,0,38,167,13,0,0,0,0,1,2,1372806301,92624495
system,4,0,0,0,0,2,2,3,5,16,0,0,0,1,2,1372806302,92624496
system,10,0,0,0,0,1,4,20,6,16,32,0,0,1,2,1372806303,92624497
system,2,0,0,0,0,0,2,1,1,424,2172,1,1,2,2,1372806304,92624498
system,3,0,0,0,0,0,1,1,1,20,0,0,0,1,2,1372806305,92624499
system,14,0,0,0,0,0,13,104,6,8,24,0,0,1,2,1372806306,92624500
system,60,0,0,0,0,0,13,15,16,0,0,0,0,1,2,1372806307,92624501
system,49,0,0,0,0,0,3,12,14,24,8,0,0,1,2,1372806308,92624502
system,8,0,0,0,0,0,2,2,2,8,24,0,0,1,2,1372806309,92624503
system,9,0,0,0,0,1,2,3,5,0,0,0,0,1,2,1372806310,92624504
system,25,0,0,0,0,3,13,107,11,16,0,0,0,1,2,1372806311,92624505
system,0,0,0,0,0,0,0,0,1,8,24,0,0,1,2,1372806312,92624506
system,0,0,0,0,0,0,0,1,1,8,8,0,0,1,2,1372806313,92624507
system,2,0,0,0,0,0,2,1,1,396,1856,1,1,2,2,1372806314,92624508
system,5,0,0,0,0,0,0,3,1,7,23,0,0,1,2,1372806315,92624509
system,9,0,0,0,0,0,9,28,4,0,0,0,0,1,2,1372806316,92624510
system,14,0,0,0,0,0,10,4,3,16,0,0,0,1,2,1372806317,92624511
system,89,0,0,0,0,0,6,21,24,16,32,0,0,1,2,1372806318,92624512
system,12,0,0,0,0,2,2,4,5,0,0,0,0,1,2,1372806319,92624513
system,2,0,0,0,0,0,0,1,1,16,0,0,0,1,2,1372806320,92624514
system,15,0,0,0,0,0,12,72,6,8,24,0,0,1,2,1372806321,92624515
system,10,0,0,0,0,2,2,6,6,0,0,0,0,1,2,1372806322,92624516
system,1,0,0,0,0,0,0,2,1,24,8,0,0,1,2,1372806323,92624517
system,3,0,0,0,0,0,2,1,2,416,1960,1,1,2,2,1372806324,92624518
system,0,0,0,0,0,0,0,2,0,4,0,0,0,1,2,1372806325,92624519
system,9,0,0,0,0,0,9,22,4,16,0,0,0,1,2,1372806326,92624520
system,60,0,0,0,0,0,13,15,16,8,24,0,0,1,2,1372806327,92624521
system,15,0,0,0,0,3,0,5,6,8,8,0,0,1,2,1372806328,92624522
system,15,0,0,0,0,0,2,5,4,16,0,0,0,1,2,1372806329,92624523
system,3,0,0,0,0,1,1,2,4,8,24,0,0,1,2,1372806330,92624524
system,15,0,0,0,0,1,14,46,7,0,0,0,0,1,2,1372806331,92624525
system,5,0,0,0,0,0,0,2,2,16,0,0,0,1,2,1372806332,92624526
system,2,0,0,0,0,0,0,1,1,16,32,0,0,1,2,1372806333,92624527
system,12,0,0,0,0,2,4,5,7,112,428,1,1,2,2,1372806334,92624528
system,5,0,0,0,0,2,2,3,6,332,1236,1,1,2,2,1372806335,92624529
system,10,0,0,0,0,0,9,19,3,8,24,0,0,1,2,1372806336,92624530
system,10,0,0,0,0,0,10,5,3,0,0,0,0,1,2,1372806337,92624531
system,88,0,0,0,0,0,6,19,23,24,8,0,0,1,2,1372806338,92624532
system,11,0,0,0,0,0,7,87,5,8,24,0,0,1,2,1372806339,92624533
system,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372806340,92624534
system,10,0,0,0,0,1,1,3,5,0,0,0,0,1,2,1372806343,92624538
system,44,0,0,0,0,0,5,12,13,16,0,1,1,2,2,1372806344,92624539
system,9,0,0,0,0,0,6,23,3,1224,2800,1,1,2,2,1372806345,92624540
system,14,0,0,0,0,0,8,38,4,0,0,0,0,1,2,1372806346,92624541
system,57,0,0,0,0,0,13,15,15,24,8,0,0,1,2,1372806347,92624542
system,0,0,0,0,0,0,0,1,1,8,24,0,0,1,2,1372806348,92624543
system,15,0,0,0,0,1,2,4,5,0,0,0,0,1,2,1372806349,92624544
system,2,0,0,0,0,0,2,10,1,16,0,0,0,1,2,1372806350,92624545
system,8,0,0,0,0,0,4,5,2,8,24,0,0,1,2,1372806351,92624546
system,0,0,0,0,0,0,0,2,1,8,8,0,0,1,2,1372806352,92624547
system,5,0,0,0,0,0,3,22,2,16,0,0,0,1,2,1372806353,92624548
